ImagePath,Layer_1_True,Layer_1_ans,Layer_2_True,Layer_2_ans,Layer_3_True,Layer_3_ans,sub_class,subtwo_class,super_class
AS-RESIDUE-E@NP@TFT@Array_20220610_B55M2SB-1-4.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'INT', 'UP', 'OP']","['AS-RESIDUE-E', 'CF PS DEFORMATION', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'M1-ABNORMAL']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20220915_B76X81D-1-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'UP', 'OP', 'INT']","['CF PS DEFORMATION', 'PV-HOLE-T', 'AS-RESIDUE-E', 'LIGHT METAL', 'ESD']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220516_B3AA23K-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'PV-HOLE-T', 'GLASS BROKEN', 'LIGHT METAL', 'GLASS CULLET']","['TFT', 'CF']"
AS-RESIDUE-E@NP@TFT@Array_20221009_B95Y8XC-1-4.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'UP', 'INT', 'OP']","['AS-RESIDUE-E', 'FIBER', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'LIGHT METAL']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220728_B71E53P-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'PI SPOT-WITH PAR', 'ESD', 'ITO-RESIDUE-T', 'PV-HOLE-T']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20221016_B98R2EM-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'UP', 'NP', 'OP']","['GLASS BROKEN', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'FIBER', 'ESD']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220920_B8592FF-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'NP', 'INT', 'UP']","['POLYMER', 'FIBER', 'CF DEFECT', 'CF REPAIR FAIL', 'LIGHT METAL']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20221027_3J2B91P3C0HB-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'CF DEFECT', 'FIBER']","['TFT', 'CF']"
FIBER@OP@CF@Cell_20220514_B4QJ8HJ-1-4.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'UP', 'INT', 'NP']","['FIBER', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'AS-RESIDUE-E']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@CF@Cell_20220523_B4VN6ZN-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'FIBER', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'ESD']","['CF', 'TFT']"
LIGHT METAL@UP@CF@Cell_20220607_B4U01CQ-1-1.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'POLYMER', 'PV-HOLE-T', 'CF DEFECT', 'AS-RESIDUE-E']","['CF', 'TFT']"
PV-HOLE-T@NP@TFT@Array_20220610_B55N0CS-1-4.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'OP', 'INT']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'FIBER', 'PI SPOT-WITH PAR', 'ESD']","['TFT', 'CF']"
CF DEFECT@NP@CF@CF_20220807_B74V3ZF-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'OP', 'UP', 'INT']","['CF DEFECT', 'FIBER', 'PI SPOT-WITH PAR', 'CF PS DEFORMATION', 'PV-HOLE-T']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220724_B56K7NA-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'UP', 'INT']","['CF REPAIR FAIL', 'POLYMER', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'GLASS CULLET']","['CF', 'TFT']"
M1-ABNORMAL@NP@TFT@Array_20221027_BAQ59JJ-2-4.jpg,TFT,TFT,NP,NP,M1-ABNORMAL,M1-ABNORMAL,"['NP', 'OP', 'UP', 'INT']","['M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'FIBER', 'AS-RESIDUE-E']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220726_B71Y0ZS-1-3.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'GLASS CULLET', 'AS-RESIDUE-E', 'CF REPAIR FAIL', 'ITO-RESIDUE-T']","['TFT', 'CF']"
GLASS CULLET@OP@CF@Cell_20220807_B65M7LB-1-1.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'NP', 'INT', 'UP']","['GLASS CULLET', 'FIBER', 'CF PS DEFORMATION', 'ITO-RESIDUE-T', 'CF REPAIR FAIL']","['CF', 'TFT']"
CF PS DEFORMATION@NP@CF@CF_20220616_B5534VF-1-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'OP', 'UP', 'INT']","['CF PS DEFORMATION', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'FIBER']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@CF@Cell_20220518_B51Q6EH-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'FIBER', 'CF PS DEFORMATION', 'ESD', 'GLASS BROKEN']","['CF', 'TFT']"
GLASS CULLET@OP@CF@Cell_20221016_BAKU8QN-1-4.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'NP', 'UP', 'INT']","['GLASS CULLET', 'LIGHT METAL', 'CF PS DEFORMATION', 'FIBER', 'CF DEFECT']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220501_B4V793G-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'NP', 'OP']","['PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'AS-RESIDUE-E', 'CF DEFECT']","['TFT', 'CF']"
GLASS CULLET@OP@CF@Cell_20220614_831BBM39C0GG-1-1.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'UP', 'NP', 'INT']","['GLASS CULLET', 'AS-RESIDUE-E', 'LIGHT METAL', 'ITO-RESIDUE-T', 'PV-HOLE-T']","['CF', 'TFT']"
CF DEFECT@NP@CF@CF_20221030_BANK9HA-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'UP', 'INT', 'OP']","['CF DEFECT', 'CF REPAIR FAIL', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'ESD']","['CF', 'TFT']"
FIBER@OP@CF@Cell_20220912_B63L6GT-1-3.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'UP', 'NP', 'INT']","['FIBER', 'LIGHT METAL', 'CF DEFECT', 'PV-HOLE-T', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
CF DEFECT@NP@CF@CF_20221030_BANK9HG-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'UP', 'INT', 'OP']","['CF DEFECT', 'PV-HOLE-T', 'CF REPAIR FAIL', 'LIGHT METAL', 'ESD']","['CF', 'TFT']"
PV-HOLE-T@NP@TFT@Array_20220522_B4XM9PJ-1-2.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'OP', 'INT']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'CF REPAIR FAIL', 'POLYMER', 'ESD']","['TFT', 'CF']"
GLASS CULLET@OP@CF@Cell_20220628_9H2B3EV2E0DC-1-2.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'UP', 'NP', 'INT']","['GLASS CULLET', 'LIGHT METAL', 'FIBER', 'AS-RESIDUE-E', 'CF PS DEFORMATION']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20221027_BAPM9ZA-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'INT', 'OP']","['CF REPAIR FAIL', 'AS-RESIDUE-E', 'CF PS DEFORMATION', 'PV-HOLE-T', 'GLASS CULLET']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220806_B73T1KK-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'CF DEFECT', 'PV-HOLE-T', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220516_BAVU4EB-1-2.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'UP', 'NP']","['POLYMER', 'FIBER', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL']","['CF', 'TFT']"
POLYMER@OP@TFT@Cell_20220725_B72V4HK-1-3.jpg,TFT,TFT,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'UP', 'NP']","['POLYMER', 'FIBER', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'LIGHT METAL']","['TFT', 'CF']"
CF DEFECT@NP@CF@CF_20220918_B90Y6NH-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'UP', 'OP', 'INT']","['CF DEFECT', 'ITO-RESIDUE-T', 'LIGHT METAL', 'FIBER', 'PV-HOLE-T']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220906_B73T8JL-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'INT', 'OP']","['CF REPAIR FAIL', 'CF DEFECT', 'PV-HOLE-T', 'CF PS DEFORMATION', 'POLYMER']","['CF', 'TFT']"
CF DEFECT@NP@CF@CF_20220926_B84U9NB-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'INT', 'OP', 'UP']","['CF DEFECT', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'FIBER', 'AS-RESIDUE-E']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220908_B4ZL4UQ-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'INT', 'UP', 'OP']","['CF REPAIR FAIL', 'CF PS DEFORMATION', 'AS-RESIDUE-E', 'M1-ABNORMAL', 'ITO-RESIDUE-T']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220821_B74J2DJ-2-2.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'UP', 'OP', 'NP']","['GLASS BROKEN', 'PV-HOLE-T', 'CF PS DEFORMATION', 'LIGHT METAL', 'CF DEFECT']","['TFT', 'CF']"
GLASS CULLET@OP@CF@Cell_20220710_B64S8DG-1-4.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'NP', 'INT', 'UP']","['GLASS CULLET', 'CF DEFECT', 'FIBER', 'CF PS DEFORMATION', 'GLASS BROKEN']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20221101_BARY3AB-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'OP', 'INT', 'UP']","['CF REPAIR FAIL', 'POLYMER', 'PV-HOLE-T', 'M1-ABNORMAL', 'ITO-RESIDUE-T']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20221011_B9790SB-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'NP', 'UP', 'INT']","['POLYMER', 'FIBER', 'CF DEFECT', 'M1-ABNORMAL', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
PV-HOLE-T@NP@TFT@Array_20221025_H7EJ9ED-1-4.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'INT', 'UP', 'OP']","['PV-HOLE-T', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'CF REPAIR FAIL', 'FIBER']","['TFT', 'CF']"
POLYMER@OP@TFT@Cell_20220908_B71P1SM-1-3.jpg,TFT,TFT,OP,OP,POLYMER,POLYMER,"['OP', 'UP', 'INT', 'NP']","['POLYMER', 'CF DEFECT', 'ESD', 'CF PS DEFORMATION', 'FIBER']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20220519_B4TY8YF-1-1.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'OP', 'UP', 'INT']","['CF PS DEFORMATION', 'CF DEFECT', 'PV-HOLE-T', 'ESD', 'AS-RESIDUE-E']","['CF', 'TFT']"
GLASS CULLET@OP@CF@Cell_20220628_9H2B3EV2E0DC-1-1.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'UP', 'NP', 'INT']","['GLASS CULLET', 'LIGHT METAL', 'FIBER', 'CF DEFECT', 'POLYMER']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220518_GV1BCPR9Z0FC-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'OP', 'NP', 'UP']","['GLASS BROKEN', 'FIBER', 'GLASS CULLET', 'PV-HOLE-T', 'CF REPAIR FAIL']","['TFT', 'CF']"
AS-RESIDUE-E@NP@TFT@Array_20221006_B90C3UA-1-4.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'INT', 'UP', 'OP']","['AS-RESIDUE-E', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'CF DEFECT', 'M1-ABNORMAL']","['TFT', 'CF']"
LIGHT METAL@UP@CF@Cell_20221102_BAR65EG-1-3.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'POLYMER', 'FIBER', 'PV-HOLE-T', 'CF PS DEFORMATION']","['CF', 'TFT']"
M1-ABNORMAL@NP@TFT@Array_20220511_B3C90DC-1-2.jpg,TFT,TFT,NP,NP,M1-ABNORMAL,M1-ABNORMAL,"['NP', 'INT', 'OP', 'UP']","['M1-ABNORMAL', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'CF PS DEFORMATION']","['TFT', 'CF']"
FIBER@UP@TFT@Cell_20220726_B4RU2ME-1-3.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'NP', 'INT', 'OP']","['FIBER', 'CF DEFECT', 'POLYMER', 'LIGHT METAL', 'PV-HOLE-T']","['TFT', 'CF']"
POLYMER@UP@TFT@Cell_20221007_3J2B91E6C0GA-1-3.jpg,TFT,TFT,UP,UP,POLYMER,POLYMER,"['UP', 'NP', 'INT', 'OP']","['POLYMER', 'M1-ABNORMAL', 'CF DEFECT', 'FIBER', 'AS-RESIDUE-E']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220720_B56G0RP-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'ESD', 'LIGHT METAL', 'GLASS BROKEN', 'CF DEFECT']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220509_B4VF7BL-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'OP', 'NP']","['PI SPOT-WITH PAR', 'POLYMER', 'PV-HOLE-T', 'AS-RESIDUE-E', 'GLASS BROKEN']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20221014_B95P0GF-1-1.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'OP', 'UP', 'INT']","['CF PS DEFORMATION', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'M1-ABNORMAL', 'CF DEFECT']","['CF', 'TFT']"
LIGHT METAL@UP@CF@Cell_20221015_B95C2BF-1-4.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'NP', 'INT', 'OP']","['LIGHT METAL', 'POLYMER', 'CF PS DEFORMATION', 'PV-HOLE-T', 'CF DEFECT']","['CF', 'TFT']"
GLASS BROKEN@INT@TFT@Cell_20220724_B7118FF-1-1.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'UP', 'NP', 'OP']","['GLASS BROKEN', 'PV-HOLE-T', 'POLYMER', 'ITO-RESIDUE-T', 'PI SPOT-WITH PAR']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20220710_B51X2FJ-1-2.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'OP', 'UP', 'INT']","['CF PS DEFORMATION', 'PV-HOLE-T', 'CF DEFECT', 'AS-RESIDUE-E', 'ITO-RESIDUE-T']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220906_B7707DH-1-3.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'INT', 'NP', 'OP']","['PI SPOT-WITH PAR', 'ITO-RESIDUE-T', 'ESD', 'CF PS DEFORMATION', 'AS-RESIDUE-E']","['TFT', 'CF']"
FIBER@UP@TFT@Cell_20220810_B71L2GB-1-3.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'NP', 'INT', 'OP']","['FIBER', 'PV-HOLE-T', 'CF DEFECT', 'LIGHT METAL', 'CF REPAIR FAIL']","['TFT', 'CF']"
AS-RESIDUE-E@NP@TFT@Array_20221103_BAQ39LC-1-3.jpg,TFT,TFT,NP,NP,AS-RESIDUE-E,AS-RESIDUE-E,"['NP', 'OP', 'UP', 'INT']","['AS-RESIDUE-E', 'CF DEFECT', 'M1-ABNORMAL', 'POLYMER', 'PI SPOT-WITH PAR']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20220914_CA2B819110LB-2-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'UP', 'INT', 'OP']","['CF PS DEFORMATION', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'FIBER', 'AS-RESIDUE-E']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20220927_B90S4HP-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'INT', 'NP', 'UP']","['POLYMER', 'M1-ABNORMAL', 'LIGHT METAL', 'CF DEFECT', 'PI SPOT-WITH PAR']","['CF', 'TFT']"
CF REPAIR FAIL@NP@CF@CF_20220514_B4T37BA-1-3.jpg,CF,CF,NP,NP,CF REPAIR FAIL,CF REPAIR FAIL,"['NP', 'UP', 'OP', 'INT']","['CF REPAIR FAIL', 'CF DEFECT', 'M1-ABNORMAL', 'PV-HOLE-T', 'CF PS DEFORMATION']","['CF', 'TFT']"
ESD@INT@TFT@Cell_20220925_B91W5KQ-1-1.jpg,TFT,TFT,INT,INT,ESD,ESD,"['INT', 'UP', 'OP', 'NP']","['ESD', 'FIBER', 'CF DEFECT', 'CF PS DEFORMATION', 'GLASS CULLET']","['TFT', 'CF']"
POLYMER@OP@CF@Cell_20220827_BBQ80UM-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'UP', 'INT', 'NP']","['POLYMER', 'ESD', 'CF PS DEFORMATION', 'M1-ABNORMAL', 'ITO-RESIDUE-T']","['CF', 'TFT']"
CF DEFECT@NP@CF@CF_20221023_BAP84CA-1-3.jpg,CF,CF,NP,NP,CF DEFECT,CF DEFECT,"['NP', 'OP', 'INT', 'UP']","['CF DEFECT', 'CF REPAIR FAIL', 'PI SPOT-WITH PAR', 'FIBER', 'ITO-RESIDUE-T']","['CF', 'TFT']"
GLASS CULLET@OP@CF@Cell_20220903_CG2B83Q6H0KA-1-1.jpg,CF,CF,OP,OP,GLASS CULLET,GLASS CULLET,"['OP', 'UP', 'NP', 'INT']","['GLASS CULLET', 'LIGHT METAL', 'CF PS DEFORMATION', 'FIBER', 'AS-RESIDUE-E']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@CF@Cell_20220517_B51Q62E-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'POLYMER', 'GLASS CULLET', 'GLASS BROKEN', 'FIBER']","['CF', 'TFT']"
POLYMER@OP@CF@Cell_20221014_B95B8QB-1-3.jpg,CF,CF,OP,OP,POLYMER,POLYMER,"['OP', 'NP', 'INT', 'UP']","['POLYMER', 'CF PS DEFORMATION', 'FIBER', 'CF DEFECT', 'M1-ABNORMAL']","['CF', 'TFT']"
FIBER@UP@TFT@Cell_20220607_B4YH1HF-1-3.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'OP', 'INT', 'NP']","['FIBER', 'LIGHT METAL', 'ITO-RESIDUE-T', 'GLASS BROKEN', 'ESD']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20220821_B76A5HE-1-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'UP', 'OP', 'INT']","['CF PS DEFORMATION', 'PV-HOLE-T', 'ITO-RESIDUE-T', 'FIBER', 'ESD']","['CF', 'TFT']"
FIBER@OP@CF@Cell_20220627_B60Z14F-1-3.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'NP', 'INT', 'UP']","['FIBER', 'CF PS DEFORMATION', 'CF DEFECT', 'LIGHT METAL', 'CF REPAIR FAIL']","['CF', 'TFT']"
PV-HOLE-T@NP@TFT@Array_20220514_B4MV4CK-1-2.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'CF REPAIR FAIL', 'ITO-RESIDUE-T', 'FIBER', 'PI SPOT-WITH PAR']","['TFT', 'CF']"
FIBER@UP@TFT@Cell_20220726_B6571BK-1-3.jpg,TFT,TFT,UP,UP,FIBER,FIBER,"['UP', 'NP', 'OP', 'INT']","['FIBER', 'ESD', 'CF PS DEFORMATION', 'PI SPOT-WITH PAR', 'M1-ABNORMAL']","['TFT', 'CF']"
LIGHT METAL@UP@CF@Cell_20221020_CB2B85M4V0PB-1-3.jpg,CF,CF,UP,UP,LIGHT METAL,LIGHT METAL,"['UP', 'INT', 'NP', 'OP']","['LIGHT METAL', 'PV-HOLE-T', 'PI SPOT-WITH PAR', 'FIBER', 'M1-ABNORMAL']","['CF', 'TFT']"
POLYMER@UP@TFT@Cell_20220825_CG2B71W9F0CA-1-3.jpg,TFT,TFT,UP,UP,POLYMER,POLYMER,"['UP', 'INT', 'OP', 'NP']","['POLYMER', 'ITO-RESIDUE-T', 'GLASS CULLET', 'GLASS BROKEN', 'M1-ABNORMAL']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220916_B7348GC-1-2.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'FIBER', 'PV-HOLE-T', 'CF REPAIR FAIL', 'CF PS DEFORMATION']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20220531_B3BW63J-1-2.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'OP', 'UP', 'INT']","['CF PS DEFORMATION', 'ITO-RESIDUE-T', 'FIBER', 'AS-RESIDUE-E', 'CF REPAIR FAIL']","['CF', 'TFT']"
FIBER@OP@CF@Cell_20220519_B4ZP0EB-1-4.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'INT', 'UP', 'NP']","['FIBER', 'ESD', 'CF PS DEFORMATION', 'PV-HOLE-T', 'GLASS BROKEN']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@CF@Cell_20220517_B51F91C-1-3.jpg,CF,CF,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'POLYMER', 'GLASS CULLET', 'GLASS BROKEN', 'ESD']","['CF', 'TFT']"
ESD@INT@TFT@Cell_20220618_B2AP5F3-1-1.jpg,TFT,TFT,INT,INT,ESD,ESD,"['INT', 'UP', 'NP', 'OP']","['ESD', 'FIBER', 'CF REPAIR FAIL', 'CF PS DEFORMATION', 'PV-HOLE-T']","['TFT', 'CF']"
GLASS BROKEN@INT@TFT@Cell_20220804_B71V6ZC-1-2.jpg,TFT,TFT,INT,INT,GLASS BROKEN,GLASS BROKEN,"['INT', 'NP', 'UP', 'OP']","['GLASS BROKEN', 'ITO-RESIDUE-T', 'GLASS CULLET', 'CF REPAIR FAIL', 'PV-HOLE-T']","['TFT', 'CF']"
CF PS DEFORMATION@NP@CF@CF_20221004_CG2B85J4F0JA-1-3.jpg,CF,CF,NP,NP,CF PS DEFORMATION,CF PS DEFORMATION,"['NP', 'INT', 'UP', 'OP']","['CF PS DEFORMATION', 'ITO-RESIDUE-T', 'PV-HOLE-T', 'AS-RESIDUE-E', 'M1-ABNORMAL']","['CF', 'TFT']"
PV-HOLE-T@NP@TFT@Array_20220511_B4RU33N-1-1.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'FIBER', 'LIGHT METAL', 'ESD']","['TFT', 'CF']"
FIBER@OP@CF@Cell_20220519_B4PD6BR-2-3.jpg,CF,CF,OP,OP,FIBER,FIBER,"['OP', 'NP', 'INT', 'UP']","['FIBER', 'POLYMER', 'M1-ABNORMAL', 'CF DEFECT', 'AS-RESIDUE-E']","['CF', 'TFT']"
PI SPOT-WITH PAR@UP@TFT@Cell_20220516_B3EK4BP-1-2.jpg,TFT,TFT,UP,UP,PI SPOT-WITH PAR,PI SPOT-WITH PAR,"['UP', 'OP', 'INT', 'NP']","['PI SPOT-WITH PAR', 'POLYMER', 'LIGHT METAL', 'M1-ABNORMAL', 'PV-HOLE-T']","['TFT', 'CF']"
PV-HOLE-T@NP@TFT@Array_20220926_B2ES3JF-1-3.jpg,TFT,TFT,NP,NP,PV-HOLE-T,PV-HOLE-T,"['NP', 'UP', 'INT', 'OP']","['PV-HOLE-T', 'ITO-RESIDUE-T', 'AS-RESIDUE-E', 'CF PS DEFORMATION', 'ESD']","['TFT', 'CF']"
